,Estimated_Delay_Minutes
15841,1.5
15842,1.0975609756097562
15843,1.9285714285714286
15844,2.5961538461538463
15845,2.934782608695652
15846,3.4615384615384617
15847,4.5
15848,5.625
15849,11.25
15850,15.0
15851,4.090909090909091
15852,15.0
15853,22.5
15854,1.2162162162162162
15855,1.7307692307692308
15856,13.5
15857,15.0
15858,3.214285714285714
15859,2.934782608695652
15860,3.4615384615384617
15861,4.5
15862,5.625
15863,5.0
15864,2.3684210526315788
15865,5.1923076923076925
15866,3.4615384615384617
15867,5.0
15868,7.5
15869,3.4615384615384617
15870,3.214285714285714
15871,3.9130434782608696
15872,2.142857142857143
15873,3.4615384615384617
15874,3.068181818181818
15875,2.4107142857142856
15876,3.75
15877,3.214285714285714
15878,3.8793103448275863
15879,2.934782608695652
15880,1.25
15881,2.934782608695652
15882,2.5961538461538463
15883,1.9565217391304348
15884,4.821428571428571
15885,3.214285714285714
15886,1.5
15887,1.2162162162162162
15888,1.3499999999999999
15889,1.0227272727272727
15890,2.5
15891,1.3235294117647058
15892,3.9705882352941178
15893,3.9705882352941178
15894,4.21875
15895,3.75
15896,1.8
15897,1.8
15898,2.8125
15899,2.8125
15900,6.75
15901,0.6923076923076923
15902,3.9705882352941178
15903,2.109375
15904,1.1842105263157894
15905,16.875
15906,1.5
15907,5.625
15908,3.214285714285714
15909,11.25
15910,3.9705882352941178
15911,2.4107142857142856
15912,2.25
15913,0.75
15914,4.821428571428571
15915,2.8125
15916,5.625
15917,2.8125
15918,2.8125
15919,5.625
15920,5.0
15921,3.214285714285714
15922,8.4375
15923,2.8125
15924,5.0
15925,3.214285714285714
15926,6.428571428571428
15927,3.4615384615384617
15928,3.214285714285714
15929,1.5517241379310345
15930,2.6470588235294117
15931,3.629032258064516
15932,1.776315789473684
15933,1.607142857142857
15934,1.40625
15935,1.0227272727272727
15936,2.8125
15937,2.142857142857143
15938,2.6470588235294117
15939,1.0714285714285714
15940,3.214285714285714
15941,2.6470588235294117
15942,7.159090909090909
15943,2.5
15944,1.0465116279069768
15945,1.5
15946,1.0227272727272727
15947,1.8
15948,3.0
15949,1.2162162162162162
15950,3.75
15951,4.354838709677419
15952,1.7307692307692308
15953,3.214285714285714
15954,3.0
15955,4.821428571428571
15956,5.625
15957,3.552631578947368
15958,3.214285714285714
15959,3.4615384615384617
15960,1.0714285714285714
15961,8.653846153846155
15962,3.629032258064516
15963,1.5
15964,3.0
15965,2.6470588235294117
15966,2.6470588235294117
15967,2.5
15968,3.214285714285714
15969,4.821428571428571
15970,4.5
15971,5.0
15972,3.214285714285714
15973,9.0
15974,3.4615384615384617
15975,3.4615384615384617
15976,0.8333333333333333
15977,3.214285714285714
15978,0.8333333333333333
15979,3.629032258064516
15980,1.9565217391304348
15981,1.9565217391304348
15982,2.3684210526315788
15983,2.5
15984,2.6470588235294117
15985,2.7272727272727275
15986,1.2162162162162162
15987,2.5
15988,3.6
15989,2.142857142857143
15990,8.4375
15991,2.8125
15992,1.25
15993,5.1923076923076925
15994,3.75
15995,3.4615384615384617
15996,0.9375
15997,1.8243243243243243
15998,0.5921052631578947
15999,4.5
16000,2.6470588235294117
16001,2.8125
16002,2.8125
16003,3.552631578947368
16004,4.5
16005,3.0
16006,7.5
16007,1.1842105263157894
16008,4.5
16009,2.0
16010,1.5
16011,2.6470588235294117
16012,3.9705882352941178
16013,1.607142857142857
16014,6.0
16015,7.5
16016,1.25
16017,5.0
16018,3.4615384615384617
16019,3.4615384615384617
16020,1.7307692307692308
16021,1.125
16022,3.857142857142857
16023,2.6470588235294117
16024,2.142857142857143
16025,2.3684210526315788
16026,5.1923076923076925
16027,2.5
16028,1.646341463414634
16029,8.181818181818182
16030,3.8793103448275863
16031,2.6470588235294117
16032,2.0454545454545454
16033,2.142857142857143
16034,0.5232558139534884
16035,1.9565217391304348
16036,1.5517241379310345
16037,6.61764705882353
16038,1.607142857142857
16039,1.5
16040,3.068181818181818
16041,3.75
16042,1.3235294117647058
16043,4.5
16044,0.5487804878048781
16045,1.875
16046,2.6470588235294117
16047,11.25
16048,2.3076923076923075
16049,6.75
16050,0.8333333333333333
16051,1.607142857142857
16052,2.6999999999999997
16053,3.75
16054,1.3636363636363638
16055,1.6666666666666665
16056,5.1923076923076925
16057,2.142857142857143
16058,1.9565217391304348
16059,6.428571428571428
16060,8.653846153846155
16061,5.1923076923076925
16062,2.903225806451613
16063,1.0384615384615385
16064,3.214285714285714
16065,3.4615384615384617
16066,3.214285714285714
16067,1.40625
16068,2.6785714285714284
16069,2.6162790697674416
16070,6.25
16071,3.308823529411765
16072,18.75
16073,4.939024390243903
16074,2.25
16075,3.75
16076,1.875
16077,11.25
16078,3.103448275862069
16079,5.921052631578947
16080,11.25
16081,7.03125
16082,1.7647058823529411
16083,3.214285714285714
16084,2.3076923076923075
16085,1.2980769230769231
16086,3.4615384615384617
16087,2.7272727272727275
16088,7.5
16089,2.8125
16090,4.017857142857143
16091,8.4375
16092,3.28125
16093,3.629032258064516
16094,2.109375
16095,8.181818181818182
16096,1.534090909090909
16097,12.857142857142856
16098,6.0
16099,12.857142857142856
16100,2.25
16101,2.3275862068965516
16102,1.0613207547169812
16103,18.0
16104,5.625
16105,3.9130434782608696
16106,2.8125
16107,11.25
16108,4.017857142857143
16109,3.214285714285714
16110,2.109375
16111,1.607142857142857
16112,1.8442622950819672
16113,4.3269230769230775
16114,2.7272727272727275
16115,1.875
16116,2.934782608695652
16117,5.625
16118,3.214285714285714
16119,1.607142857142857
16120,3.9705882352941178
16121,3.0
16122,2.25
16123,3.0
16124,6.847826086956522
16125,4.891304347826087
16126,1.6363636363636362
16127,2.903225806451613
16128,15.0
16129,6.75
16130,6.0
16131,22.5
16132,4.7368421052631575
16133,4.285714285714286
16134,22.5
16135,10.0
16136,3.6
16137,3.629032258064516
16138,3.214285714285714
16139,3.9130434782608696
16140,5.25
16141,6.0
16142,3.214285714285714
16143,3.6
16144,3.75
16145,3.0
16146,2.571428571428571
16147,3.0
16148,4.5
16149,6.428571428571428
16150,0.5921052631578947
16151,1.8
16152,3.4615384615384617
16153,1.7647058823529411
16154,4.038461538461538
16155,14.0625
16156,5.806451612903226
16157,8.4375
16158,1.5517241379310345
16159,6.75
16160,1.875
16161,2.8125
16162,3.214285714285714
16163,3.292682926829268
16164,2.8125
16165,3.214285714285714
16166,8.181818181818182
16167,9.0
16168,22.5
16169,22.5
16170,8.181818181818182
16171,7.105263157894736
16172,9.0
16173,4.3269230769230775
16174,3.629032258064516
16175,2.9605263157894735
16176,4.256756756756757
16177,3.068181818181818
16178,1.8243243243243243
16179,2.5
16180,2.540322580645161
16181,5.294117647058823
16182,2.2058823529411766
16183,22.5
16184,1.607142857142857
16185,3.214285714285714
16186,15.0
16187,3.9130434782608696
16188,5.0
16189,2.6999999999999997
16190,1.6666666666666665
16191,2.083333333333333
16192,2.571428571428571
16193,4.3269230769230775
16194,3.214285714285714
16195,3.75
16196,3.333333333333333
16197,9.84375
16198,3.75
16199,5.785714285714285
16200,1.7647058823529411
16201,6.923076923076923
16202,1.9565217391304348
16203,6.923076923076923
16204,11.25
16205,6.75
16206,3.068181818181818
16207,6.75
16208,5.113636363636363
16209,16.071428571428573
16210,8.4375
16211,3.9705882352941178
16212,8.181818181818182
16213,3.214285714285714
16214,3.040540540540541
16215,1.776315789473684
16216,2.0
16217,2.3684210526315788
16218,5.454545454545455
16219,2.903225806451613
16220,18.0
16221,2.1226415094339623
16222,13.5
16223,3.0
16224,3.214285714285714
16225,3.629032258064516
16226,4.090909090909091
16227,3.040540540540541
16228,3.214285714285714
16229,5.1923076923076925
16230,5.472972972972974
16231,3.4615384615384617
16232,1.2980769230769231
16233,2.903225806451613
16234,5.294117647058823
16235,3.333333333333333
16236,2.3076923076923075
16237,2.34375
16238,4.7368421052631575
16239,3.6486486486486487
16240,4.5
16241,1.875
16242,2.74390243902439
16243,6.61764705882353
16244,3.333333333333333
16245,3.4615384615384617
16246,11.25
16247,5.625
16248,18.75
16249,6.25
16250,5.0
16251,8.035714285714286
16252,3.4615384615384617
16253,18.0
16254,3.75
16255,8.181818181818182
16256,18.0
16257,4.5
16258,7.5
16259,4.285714285714286
16260,4.285714285714286
16261,6.923076923076923
16262,3.375
16263,4.655172413793103
16264,6.923076923076923
16265,2.571428571428571
16266,9.0
16267,5.921052631578947
16268,9.0
16269,10.0
16270,5.921052631578947
16271,6.923076923076923
16272,5.625
16273,4.090909090909091
16274,3.103448275862069
16275,3.214285714285714
16276,1.8367346938775508
16277,4.875
16278,4.891304347826087
16279,45.0
16280,3.214285714285714
16281,1.8
16282,45.0
16283,3.75
16284,6.25
16285,2.5961538461538463
16286,3.6
16287,4.5
16288,5.431034482758621
16289,2.109375
16290,4.166666666666666
16291,3.552631578947368
16292,3.515625
16293,1.1842105263157894
16294,5.113636363636363
16295,2.0930232558139537
16296,11.25
16297,0.9473684210526315
16298,0.9473684210526315
16299,0.8035714285714285
16300,5.294117647058823
16301,2.6470588235294117
16302,3.068181818181818
16303,1.607142857142857
16304,10.0
16305,8.653846153846155
16306,5.357142857142857
16307,3.4615384615384617
16308,1.859504132231405
16309,3.4615384615384617
16310,5.625
16311,6.61764705882353
16312,3.4615384615384617
16313,11.785714285714286
16314,3.0
16315,4.5
16316,3.75
16317,9.0
16318,7.5
16319,2.1774193548387095
16320,6.25
16321,4.5
16322,2.1774193548387095
16323,0.9121621621621622
16324,3.5
16325,11.25
16326,2.5
16327,4.821428571428571
16328,6.61764705882353
16329,1.9565217391304348
16330,8.035714285714286
16331,2.6470588235294117
16332,7.5
16333,4.090909090909091
16334,5.0
16335,6.428571428571428
16336,6.0
16337,11.25
16338,6.75
16339,10.0
16340,6.428571428571428
16341,5.869565217391304
16342,4.5
16343,3.75
16344,3.75
16345,2.6470588235294117
16346,6.169354838709677
16347,3.552631578947368
16348,3.75
16349,3.75
16350,5.294117647058823
16351,3.9130434782608696
16352,4.891304347826087
16353,4.7368421052631575
16354,3.9705882352941178
16355,5.080645161290322
16356,3.9705882352941178
16357,3.4615384615384617
16358,4.7368421052631575
16359,5.625
16360,10.384615384615385
16361,6.923076923076923
16362,6.428571428571428
16363,4.6875
16364,1.9852941176470589
16365,4.939024390243903
16366,2.3275862068965516
16367,3.857142857142857
16368,1.5789473684210527
16369,3.0
16370,3.214285714285714
16371,1.9565217391304348
16372,5.294117647058823
16373,2.1226415094339623
16374,2.4107142857142856
16375,6.428571428571428
16376,10.0
16377,6.25
16378,2.7551020408163263
16379,4.3269230769230775
16380,2.5
16381,5.294117647058823
16382,3.214285714285714
16383,7.5
16384,1.8367346938775508
16385,3.75
16386,4.090909090909091
16387,5.113636363636363
16388,1.6875
16389,2.571428571428571
16390,8.181818181818182
16391,5.625
16392,2.0454545454545454
16393,4.7368421052631575
16394,5.294117647058823
16395,3.0
16396,10.588235294117647
16397,1.2162162162162162
16398,11.25
16399,11.25
16400,11.25
16401,2.74390243902439
16402,2.1634615384615388
16403,6.136363636363636
16404,3.0
16405,2.8125
16406,2.934782608695652
16407,2.109375
16408,7.5
16409,6.0
16410,2.3076923076923075
16411,6.0
16412,3.125
16413,2.2058823529411766
16414,4.7368421052631575
16415,1.875
16416,3.9705882352941178
16417,3.8793103448275863
16418,3.6
16419,5.1923076923076925
16420,4.655172413793103
16421,2.884615384615384
16422,3.75
16423,6.923076923076923
16424,3.629032258064516
16425,1.5750000000000002
16426,5.25
16427,5.3999999999999995
16428,11.785714285714286
16429,5.080645161290322
16430,4.821428571428571
16431,27.0
16432,1.5750000000000002
16433,3.75
16434,8.25
16435,5.357142857142857
16436,3.515625
16437,5.294117647058823
16438,1.9014084507042253
16439,3.5795454545454546
16440,4.285714285714286
16441,4.5
16442,10.384615384615385
16443,3.0
16444,18.0
16445,4.5
16446,5.357142857142857
16447,2.25
16448,5.955882352941177
16449,11.25
16450,3.375
16451,15.0
16452,3.552631578947368
16453,4.800000000000001
16454,4.256756756756757
16455,5.625
16456,3.13953488372093
16457,6.5625
16458,2.2098214285714284
16459,3.375
16460,4.090909090909091
16461,4.017857142857143
16462,6.136363636363636
16463,2.8125
16464,3.9705882352941178
16465,5.625
16466,6.5625
16467,2.0454545454545454
16468,10.227272727272727
16469,7.105263157894736
16470,9.0
16471,15.749999999999998
16472,1.5576923076923077
16473,2.7551020408163263
16474,4.7368421052631575
16475,2.25
16476,6.847826086956522
16477,14.0625
16478,3.0
16479,4.017857142857143
16480,3.214285714285714
16481,3.103448275862069
16482,6.428571428571428
16483,2.3863636363636362
16484,1.9736842105263157
16485,4.166666666666666
16486,5.625
16487,3.103448275862069
16488,6.428571428571428
16489,4.5
16490,5.833333333333333
16491,4.3269230769230775
16492,3.2727272727272725
16493,5.625
16494,4.090909090909091
16495,3.857142857142857
16496,7.105263157894736
16497,6.5625
16498,3.409090909090909
16499,10.5
16500,33.75
16501,3.9705882352941178
16502,5.080645161290322
16503,4.5
16504,2.625
16505,5.080645161290322
16506,2.4107142857142856
16507,7.5
16508,7.5
16509,6.25
16510,9.0
16511,2.9605263157894735
16512,4.821428571428571
16513,1.8925233644859811
16514,6.75
16515,4.21875
16516,45.0
16517,45.0
16518,2.7551020408163263
16519,3.088235294117647
16520,4.821428571428571
16521,4.709302325581396
16522,8.181818181818182
16523,4.864864864864865
16524,6.136363636363636
16525,1.9396551724137931
16526,9.642857142857142
16527,3.629032258064516
16528,7.697368421052632
16529,3.6818181818181817
16530,27.0
16531,3.375
16532,5.833333333333333
16533,12.115384615384615
16534,2.34375
16535,3.214285714285714
16536,3.015463917525773
16537,4.7727272727272725
16538,4.7727272727272725
16539,16.630434782608695
16540,5.1923076923076925
16541,3.1640625
16542,26.25
16543,18.75
16544,6.0576923076923075
16545,12.115384615384615
16546,2.669491525423729
16547,6.923076923076923
16548,13.125
16549,5.625
16550,8.289473684210526
16551,6.5625
16552,3.6486486486486487
16553,3.6486486486486487
16554,4.7727272727272725
16555,5.869565217391304
16556,1.9852941176470589
16557,3.423913043478261
16558,6.499999999999999
16559,2.4456521739130435
16560,22.5
16561,3.75
16562,6.75
16563,5.113636363636363
16564,6.75
16565,15.0
16566,3.308823529411765
16567,16.875
16568,4.21875
16569,4.390243902439025
16570,7.714285714285714
16571,4.21875
16572,4.655172413793103
16573,10.227272727272727
16574,3.6486486486486487
16575,7.826086956521739
16576,17.30769230769231
16577,3.409090909090909
16578,4.354838709677419
16579,3.5
16580,7.5
16581,4.354838709677419
16582,3.75
16583,32.142857142857146
16584,6.75
16585,1.7307692307692308
16586,6.75
16587,1.7307692307692308
16588,11.25
16589,1.7307692307692308
16590,1.9285714285714286
16591,3.214285714285714
16592,18.75
16593,4.891304347826087
16594,5.3999999999999995
16595,3.103448275862069
16596,6.25
16597,4.921875
16598,6.75
16599,6.428571428571428
16600,7.105263157894736
16601,3.292682926829268
16602,1.875
16603,3.214285714285714
16604,7.9411764705882355
16605,11.739130434782608
16606,19.6875
16607,6.75
16608,22.5
16609,10.588235294117647
16610,4.5
16611,5.625
16612,9.642857142857142
16613,7.9411764705882355
16614,12.272727272727272
16615,2.903225806451613
16616,8.035714285714286
16617,3.6
16618,1.9285714285714286
16619,5.1923076923076925
16620,2.581967213114754
16621,2.903225806451613
16622,3.552631578947368
16623,2.0224719101123596
16624,4.166666666666666
16625,6.0576923076923075
16626,3.4615384615384617
16627,4.038461538461538
16628,8.035714285714286
16629,6.136363636363636
16630,3.515625
16631,7.2
16632,4.017857142857143
16633,11.25
16634,9.375
16635,11.739130434782608
16636,5.113636363636363
16637,9.642857142857142
16638,6.136363636363636
16639,4.166666666666666
16640,7.5
16641,4.375
16642,2.571428571428571
16643,7.9411764705882355
16644,3.829787234042553
16645,4.5
16646,11.25
16647,1.5
16648,4.5
16649,6.61764705882353
16650,3.8793103448275863
16651,4.5
16652,5.113636363636363
16653,4.7368421052631575
16654,7.9411764705882355
16655,2.0930232558139537
16656,1.8529411764705883
16657,2.0723684210526314
16658,2.6162790697674416
16659,3.552631578947368
16660,5.625
16661,8.571428571428571
16662,6.61764705882353
16663,2.142857142857143
16664,4.891304347826087
16665,6.61764705882353
16666,9.26470588235294
16667,5.1923076923076925
16668,5.113636363636363
16669,1.8529411764705883
16670,10.5
16671,5.625
16672,4.891304347826087
16673,5.869565217391304
16674,11.25
16675,1.4802631578947367
16676,5.080645161290322
16677,7.874999999999999
16678,8.75
16679,8.4375
16680,10.0
16681,8.653846153846155
16682,9.84375
16683,7.5
16684,16.875
16685,3.75
16686,5.806451612903226
16687,2.083333333333333
16688,5.869565217391304
16689,5.294117647058823
16690,9.375
16691,10.227272727272727
16692,10.227272727272727
16693,16.363636363636363
16694,10.588235294117647
16695,3.629032258064516
16696,9.642857142857142
16697,3.8414634146341466
16698,7.5
16699,3.9705882352941178
16700,17.5
16701,5.113636363636363
16702,7.9411764705882355
16703,7.03125
16704,4.891304347826087
16705,2.295918367346939
16706,7.826086956521739
16707,6.923076923076923
16708,4.7368421052631575
16709,2.295918367346939
16710,7.03125
16711,9.204545454545455
16712,7.9411764705882355
16713,7.5
16714,5.921052631578947
16715,5.142857142857142
16716,2.9716981132075473
16717,1.5441176470588236
16718,3.040540540540541
16719,6.428571428571428
16720,3.552631578947368
16721,3.515625
16722,2.528089887640449
16723,7.5
16724,11.25
16725,8.289473684210526
16726,1.4754098360655739
16727,3.088235294117647
16728,5.625
16729,4.166666666666666
16730,2.8125
16731,5.113636363636363
16732,2.5
16733,10.227272727272727
16734,5.833333333333333
16735,4.6875
16736,4.038461538461538
16737,8.75
16738,2.884615384615384
16739,9.0
16740,8.571428571428571
16741,5.25
16742,3.8793103448275863
16743,3.5
16744,7.788461538461538
16745,9.642857142857142
16746,4.256756756756757
16747,1.8181818181818183
16748,4.7727272727272725
16749,3.75
16750,2.1875
16751,5.472972972972974
16752,2.4545454545454546
16753,2.278481012658228
16754,6.428571428571428
16755,3.2565789473684212
16756,3.132911392405063
16757,8.709677419354838
16758,5.25
16759,15.576923076923077
16760,7.983870967741936
16761,7.258064516129032
16762,9.121621621621623
16763,5.7558139534883725
16764,4.615384615384615
16765,7.758620689655173
16766,4.057377049180328
16767,15.576923076923077
16768,13.846153846153847
16769,3.214285714285714
16770,5.0625
16771,5.625
16772,3.28125
16773,4.090909090909091
16774,6.0
16775,7.232142857142858
16776,3.4615384615384617
16777,7.159090909090909
16778,6.75
16779,3.333333333333333
16780,3.266129032258065
16781,2.4695121951219514
16782,3.1690140845070425
16783,8.035714285714286
16784,10.227272727272727
16785,4.178571428571429
16786,2.5
16787,8.289473684210526
16788,13.295454545454547
16789,11.842105263157894
16790,7.2
16791,3.214285714285714
16792,5.625
16793,7.788461538461538
16794,9.473684210526315
16795,6.328125
16796,2.25
16797,2.586206896551724
16798,10.657894736842104
16799,3.9705882352941178
16800,6.25
16801,6.666666666666666
16802,12.0
16803,4.375
16804,8.571428571428571
16805,1.594488188976378
16806,20.0
16807,5.294117647058823
16808,12.0
16809,5.955882352941177
16810,5.080645161290322
16811,9.375
16812,5.806451612903226
16813,5.806451612903226
16814,3.423913043478261
16815,5.080645161290322
16816,5.080645161290322
16817,9.642857142857142
16818,4.375
16819,2.9716981132075473
16820,6.0
16821,4.256756756756757
16822,6.75
16823,7.5
16824,9.75
16825,3.552631578947368
16826,4.759615384615384
16827,10.125
16828,2.608695652173913
16829,2.4000000000000004
16830,2.8125
16831,2.669491525423729
16832,3.6486486486486487
16833,7.279411764705883
16834,9.375
16835,9.23076923076923
16836,3.2727272727272725
16837,3.214285714285714
16838,16.071428571428573
16839,6.61764705882353
16840,15.0
16841,8.653846153846155
16842,3.4615384615384617
16843,8.333333333333332
16844,6.666666666666666
16845,7.5
16846,8.653846153846155
16847,9.9
16848,6.428571428571428
16849,6.818181818181818
16850,5.294117647058823
16851,4.864864864864865
16852,3.214285714285714
16853,5.785714285714285
16854,2.8125
16855,6.923076923076923
16856,9.782608695652174
16857,2.6470588235294117
16858,7.258064516129032
16859,8.804347826086957
16860,6.428571428571428
16861,12.5
16862,5.142857142857142
16863,4.5
16864,6.923076923076923
16865,7.788461538461538
16866,3.491379310344828
16867,9.375
16868,10.833333333333332
16869,3.409090909090909
16870,3.924418604651163
16871,2.7272727272727275
16872,1.4634146341463417
16873,12.0
16874,4.256756756756757
16875,22.5
16876,11.25
16877,7.2
16878,3.28125
16879,5.806451612903226
16880,5.625
16881,6.53225806451613
16882,4.375
16883,6.428571428571428
16884,9.9
16885,5.625
16886,4.95
16887,10.5
16888,9.375
16889,8.75
16890,4.5
16891,11.25
16892,6.136363636363636
16893,2.282608695652174
16894,8.571428571428571
16895,7.5
16896,4.144736842105263
16897,2.227722772277228
16898,12.717391304347824
16899,7.9411764705882355
16900,1.6666666666666665
16901,3.423913043478261
16902,2.5
16903,2.25
16904,17.205882352941174
16905,7.874999999999999
16906,10.227272727272727
16907,10.588235294117647
16908,3.4615384615384617
16909,2.0930232558139537
16910,4.285714285714286
16911,2.7272727272727275
16912,7.5
16913,7.5
16914,5.1923076923076925
16915,8.289473684210526
16916,6.136363636363636
16917,6.0
16918,7.697368421052632
16919,5.472972972972974
16920,7.159090909090909
16921,5.921052631578947
16922,3.75
16923,5.0
16924,11.911764705882353
16925,3.319672131147541
16926,4.821428571428571
16927,1.1842105263157894
16928,4.3269230769230775
16929,3.4615384615384617
16930,3.75
16931,3.5795454545454546
16932,11.911764705882353
16933,3.1578947368421053
16934,8.181818181818182
16935,4.642857142857142
16936,7.983870967741936
16937,10.0
16938,3.662790697674419
16939,4.821428571428571
16940,16.5
16941,2.1
16942,6.0
16943,7.5
16944,5.0
16945,8.4375
16946,15.9375
16947,5.806451612903226
16948,1.9014084507042253
16949,3.266129032258065
16950,4.354838709677419
16951,5.0625
16952,3.5294117647058822
16953,7.159090909090909
16954,9.84375
16955,13.846153846153847
16956,3.1500000000000004
16957,3.9705882352941178
16958,6.5625
16959,2.1710526315789473
16960,11.25
16961,3.6734693877551017
16962,1.9471153846153846
16963,2.903225806451613
16964,6.136363636363636
16965,11.25
16966,8.804347826086957
16967,7.697368421052632
16968,15.0
16969,9.782608695652174
16970,10.3125
16971,1.6935483870967742
16972,5.431034482758621
16973,1.6935483870967742
16974,1.5576923076923077
16975,3.485915492957746
16976,7.758620689655173
16977,6.702127659574468
16978,6.923076923076923
16979,3.5294117647058822
16980,7.826086956521739
16981,5.833333333333333
16982,4.921875
16983,10.227272727272727
16984,6.818181818181818
16985,7.0
16986,1.661073825503356
16987,13.026315789473685
16988,9.782608695652174
16989,1.5441176470588236
16990,7.5
16991,5.625
16992,15.0
16993,3.5294117647058822
16994,5.472972972972974
16995,3.3620689655172415
16996,20.76923076923077
16997,10.657894736842104
16998,3.539325842696629
16999,2.0930232558139537
17000,2.3507462686567164
17001,1.592920353982301
17002,2.3076923076923075
17003,9.473684210526315
17004,17.30769230769231
17005,4.144736842105263
17006,5.1923076923076925
17007,15.576923076923077
17008,12.115384615384615
17009,4.144736842105263
17010,5.625
17011,4.5
17012,8.709677419354838
17013,6.923076923076923
17014,10.227272727272727
17015,6.53225806451613
17016,3.409090909090909
17017,2.2916666666666665
17018,7.232142857142858
17019,6.328125
17020,1.675531914893617
17021,7.826086956521739
17022,7.826086956521739
17023,5.454545454545455
17024,4.153846153846154
17025,12.338709677419354
17026,4.709302325581396
17027,3.214285714285714
17028,4.411764705882353
17029,6.428571428571428
17030,7.9411764705882355
17031,6.187500000000001
17032,5.625
17033,3.266129032258065
17034,6.61764705882353
17035,7.258064516129032
17036,3.253012048192771
17037,2.571428571428571
17038,3.807692307692308
17039,1.910377358490566
17040,3.5357142857142856
17041,10.0
17042,8.653846153846155
17043,3.75
17044,5.431034482758621
17045,1.9148936170212765
17046,3.3445945945945947
17047,6.136363636363636
17048,7.788461538461538
17049,13.23529411764706
17050,4.5703125
17051,6.136363636363636
17052,2.586206896551724
17053,7.983870967741936
17054,16.5
17055,5.625
17056,12.0
17057,11.785714285714286
17058,5.142857142857142
17059,5.625
17060,4.038461538461538
17061,7.5
17062,5.625
17063,5.625
17064,10.384615384615385
17065,4.875
17066,8.804347826086957
17067,6.5131578947368425
17068,6.428571428571428
17069,2.3076923076923075
17070,2.133620689655172
17071,3.482142857142857
17072,2.4000000000000004
17073,3.125
17074,3.7987012987012987
17075,5.625
17076,3.952702702702703
17077,8.25
17078,7.5
17079,5.1923076923076925
17080,2.773972602739726
17081,4.285714285714286
17082,7.788461538461538
17083,5.704225352112676
17084,8.25
17085,5.625
17086,12.5
17087,7.788461538461538
17088,6.5625
17089,4.267241379310344
17090,5.806451612903226
17091,3.0
17092,15.0
17093,13.125
17094,3.482142857142857
17095,8.076923076923077
17096,4.3269230769230775
17097,9.5625
17098,7.258064516129032
17099,8.863636363636363
17100,8.804347826086957
17101,6.036585365853659
17102,5.032894736842105
17103,7.874999999999999
17104,3.3445945945945947
17105,3.0508474576271185
17106,7.5
17107,9.84375
17108,9.519230769230768
17109,4.821428571428571
17110,7.5
17111,6.346153846153846
17112,13.5
17113,4.615384615384615
17114,3.616071428571429
17115,4.63235294117647
17116,14.464285714285715
17117,8.125
17118,8.1
17119,10.760869565217392
17120,8.804347826086957
17121,4.436619718309859
17122,6.107142857142857
17123,4.6875
17124,3.713592233009709
17125,4.852941176470589
17126,4.787234042553192
17127,9.204545454545455
17128,3.6885245901639343
17129,14.210526315789473
17130,2.475
17131,6.61764705882353
17132,3.6885245901639343
17133,5.625
17134,3.333333333333333
17135,6.61764705882353
17136,4.0
17137,2.88
17138,3.524096385542169
17139,4.436619718309859
17140,6.5131578947368425
17141,8.653846153846155
17142,2.571428571428571
17143,2.783505154639175
17144,9.782608695652174
17145,8.653846153846155
17146,4.05
17147,1.8620689655172413
17148,11.25
17149,3.4615384615384617
17150,2.4504950495049505
17151,13.965517241379311
17152,6.346153846153846
17153,15.0
17154,5.25
17155,7.5
17156,12.375000000000002
17157,3.214285714285714
17158,10.384615384615385
17159,1.7647058823529411
17160,3.351063829787234
17161,4.921875
17162,12.5
17163,22.5
17164,11.911764705882353
17165,9.26470588235294
17166,3.8414634146341466
17167,10.086206896551724
17168,11.911764705882353
17169,12.115384615384615
17170,3.266129032258065
17171,3.75
17172,1.8577981651376148
17173,4.365671641791045
17174,6.036585365853659
17175,2.1710526315789473
17176,4.669811320754717
17177,15.576923076923077
17178,2.2131147540983607
17179,5.625
17180,6.847826086956522
17181,1.859504132231405
17182,4.615384615384615
17183,5.294117647058823
17184,5.142857142857142
17185,7.5
17186,5.625
17187,11.25
17188,2.4725274725274726
17189,10.657894736842104
17190,9.0
17191,14.0625
17192,6.818181818181818
17193,13.026315789473685
17194,12.5
17195,12.5
17196,3.266129032258065
17197,4.390243902439025
17198,9.642857142857142
17199,4.5
17200,17.30769230769231
17201,10.862068965517242
17202,13.23529411764706
17203,15.0
17204,1.651376146788991
17205,1.814516129032258
17206,1.8925233644859811
17207,13.5
17208,10.227272727272727
17209,3.711340206185567
17210,5.7558139534883725
17211,4.166666666666666
17212,3.857142857142857
17213,5.921052631578947
17214,5.294117647058823
17215,6.0576923076923075
17216,4.5
17217,6.982758620689656
17218,5.454545454545455
17219,16.363636363636363
17220,6.666666666666666
17221,5.955882352941177
17222,5.294117647058823
17223,17.5
17224,15.576923076923077
17225,4.5
17226,2.6052631578947367
17227,3.75
17228,9.0
17229,6.75
17230,4.426229508196721
17231,7.5
17232,3.0821917808219177
17233,8.181818181818182
17234,14.464285714285715
17235,7.297297297297297
17236,9.140625
17237,2.4107142857142856
17238,5.5102040816326525
17239,3.2565789473684212
17240,3.6428571428571432
17241,7.9411764705882355
17242,2.083333333333333
17243,4.426229508196721
17244,3.214285714285714
17245,6.187500000000001
17246,3.31578947368421
17247,5.1923076923076925
17248,3.2499999999999996
17249,9.375
17250,2.2010869565217392
17251,13.125
